ID,DataYear,ReportingStatus,GrossFloorArea,TotalGHGEmissions,GHGIntensity,NumberOfBuildings,ChicagoEnergyRating,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,ImputedFields,GHGIntensityPercentileGrade,GHGIntensityLetterGrade,EnergyMixWeightedPctSum,EnergyMixPercentileGrade,EnergyMixLetterGrade,index,SubmittedRecordsPercentileGrade,MissingRecordsCount,SubmittedRecordsLetterGrade,AvgPercentileGrade,AvgPercentileLetterGrade,NeighborsElectricityUse,NeighborsNaturalGasUse,NeighborsTotalGHGEmissions,neighbors_electricity_use_kbtu_x,neighbors_natural_gas_use_kbtu_x,neighbors_total_ghg_emissions_metric_tons_co2e_x,neighbors_electricity_use_kbtu_y,neighbors_natural_gas_use_kbtu_y,neighbors_total_ghg_emissions_metric_tons_co2e_y
105852,2021,Not Submitted,119666.0,840.6835494593568,,,0.0,,2561858.759837546,8939082.415975926,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,22.275209660450624,22.92957746478873,D,518,62.5,3.0,B,,,"[{""building_id"": ""6462"", ""weight"": 0.56093, ""building_name"": ""Building 6462""}, {""building_id"": ""5655"", ""weight"": 0.33287, ""building_name"": ""Building 5655""}, {""building_id"": ""4617"", ""weight"": 0.1062, ""building_name"": ""Building 4617""}]","[{""building_id"": ""6462"", ""weight"": 0.56093, ""building_name"": ""Building 6462""}, {""building_id"": ""5655"", ""weight"": 0.33287, ""building_name"": ""Building 5655""}, {""building_id"": ""4617"", ""weight"": 0.1062, ""building_name"": ""Building 4617""}]","[{""building_id"": ""6462"", ""weight"": 0.56093, ""building_name"": ""Building 6462""}, {""building_id"": ""5655"", ""weight"": 0.33287, ""building_name"": ""Building 5655""}, {""building_id"": ""4617"", ""weight"": 0.1062, ""building_name"": ""Building 4617""}]","[{""building_id"": ""6462"", ""weight"": 0.56093}, {""building_id"": ""5655"", ""weight"": 0.33287}, {""building_id"": ""4617"", ""weight"": 0.1062}]","[{""building_id"": ""6462"", ""weight"": 0.56093}, {""building_id"": ""5655"", ""weight"": 0.33287}, {""building_id"": ""4617"", ""weight"": 0.1062}]","[{""building_id"": ""6462"", ""weight"": 0.56093}, {""building_id"": ""5655"", ""weight"": 0.33287}, {""building_id"": ""4617"", ""weight"": 0.1062}]","[{""building_id"": ""6462"", ""weight"": 0.56093}, {""building_id"": ""5655"", ""weight"": 0.33287}, {""building_id"": ""4617"", ""weight"": 0.1062}]","[{""building_id"": ""6462"", ""weight"": 0.56093}, {""building_id"": ""5655"", ""weight"": 0.33287}, {""building_id"": ""4617"", ""weight"": 0.1062}]","[{""building_id"": ""6462"", ""weight"": 0.56093}, {""building_id"": ""5655"", ""weight"": 0.33287}, {""building_id"": ""4617"", ""weight"": 0.1062}]"
253905,2021,Submitted,56500.0,295.9,5.2,1.0,4.0,82.0,834740.0,3327113.2,0.0,0.0,,73.7,103.2,78.3,107.0,,72.33294255568582,B,20.056930407828897,18.08450704225352,F,3122,100.0,0.0,A,53.40027409474432,C,,,,,,,,,
100730,2021,Submitted,539738.0,3315.1,6.3,1.0,3.5,75.0,23210867.0,0.0,0.0,0.0,,44.0,123.3,44.9,125.6,,52.05158264947245,C,100.0,99.943661971831,A,44,100.0,0.0,A,76.00325611346862,B,,,,,,,,,
250122,2021,Submitted,1397263.0,16871.0,21.1,10.0,2.0,44.0,87801473.7,81532463.2,0.0,0.0,,211.8,414.6,209.9,411.6,,3.3606877686596306,F,51.85107917962781,74.11267605633803,B,2345,100.0,0.0,A,41.32541430686503,C,,,,,,,,,
128800,2021,Submitted,82717.0,948.6,11.5,1.0,3.5,51.0,4626945.0,5417799.9,0.0,0.0,,121.4,225.4,123.8,224.9,,10.863618601016016,F,46.06334004559937,67.21126760563381,B,903,100.0,0.0,A,42.31631634276153,C,,,,,,,,,
251551,2021,Submitted,85287.0,407.5,4.8,1.0,3.0,70.0,1275312.5,4242199.9,0.0,0.0,,64.7,94.1,70.0,99.6,,78.93708479874951,B,23.113903649767963,24.591549295774648,D,2678,88.88888888888889,1.0,A,58.1940510065735,C,,,,,,,,,
256614,2021,Submitted,572359.0,7330.8,17.1,1.0,1.0,,50148279.4,3169024.1,0.0,0.0,,124.2,334.8,124.2,334.8,,5.080109417741298,F,94.05629337575184,93.69014084507045,A,3523,100.0,0.0,A,50.01611104689882,C,,,,,,,,,
126258,2021,Not Submitted,92000.0,1389.6824754698514,,6.0,0.0,,7284582.111377127,3247797.286548648,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,69.16368881291663,87.80281690140845,A,886,37.5,5.0,D,,,"[{""building_id"": ""1583"", ""weight"": 0.4116, ""building_name"": ""Building 1583""}, {""building_id"": ""11431"", ""weight"": 0.29527, ""building_name"": ""Building 11431""}, {""building_id"": ""10075"", ""weight"": 0.29313, ""building_name"": ""Building 10075""}]","[{""building_id"": ""1583"", ""weight"": 0.4116, ""building_name"": ""Building 1583""}, {""building_id"": ""11431"", ""weight"": 0.29527, ""building_name"": ""Building 11431""}, {""building_id"": ""10075"", ""weight"": 0.29313, ""building_name"": ""Building 10075""}]","[{""building_id"": ""1583"", ""weight"": 0.4116, ""building_name"": ""Building 1583""}, {""building_id"": ""11431"", ""weight"": 0.29527, ""building_name"": ""Building 11431""}, {""building_id"": ""10075"", ""weight"": 0.29313, ""building_name"": ""Building 10075""}]","[{""building_id"": ""1583"", ""weight"": 0.4116}, {""building_id"": ""11431"", ""weight"": 0.29527}, {""building_id"": ""10075"", ""weight"": 0.29313}]","[{""building_id"": ""1583"", ""weight"": 0.4116}, {""building_id"": ""11431"", ""weight"": 0.29527}, {""building_id"": ""10075"", ""weight"": 0.29313}]","[{""building_id"": ""1583"", ""weight"": 0.4116}, {""building_id"": ""11431"", ""weight"": 0.29527}, {""building_id"": ""10075"", ""weight"": 0.29313}]","[{""building_id"": ""1583"", ""weight"": 0.4116}, {""building_id"": ""11431"", ""weight"": 0.29527}, {""building_id"": ""10075"", ""weight"": 0.29313}]","[{""building_id"": ""1583"", ""weight"": 0.4116}, {""building_id"": ""11431"", ""weight"": 0.29527}, {""building_id"": ""10075"", ""weight"": 0.29313}]","[{""building_id"": ""1583"", ""weight"": 0.4116}, {""building_id"": ""11431"", ""weight"": 0.29527}, {""building_id"": ""10075"", ""weight"": 0.29313}]"
255952,2021,Submitted,358271.0,1437.1,4.5,1.0,,,6661268.1,9144307.1,0.0,0.0,,49.8,89.1,51.7,90.5,,83.39194998046112,A,42.14505334801103,61.23943661971831,B,3409,100.0,0.0,A,76.19174963811788,B,,,,,,,,,
159513,2021,Submitted,752716.0,4284.4,7.5,1.0,1.5,31.0,19680979.0,27741482.7,0.0,0.0,,82.7,146.8,82.7,146.8,,33.56779992184447,D,41.50138625131727,59.94366197183098,C,1283,100.0,0.0,A,50.76136474965463,C,,,,,,,,,
137657,2021,Submitted,100200.0,311.5,3.1,1.0,4.0,99.0,1210020.8,2610246.2,0.0,0.0,,38.1,61.2,40.3,62.6,,96.2485345838218,A,31.673723328762097,42.28169014084507,C,1026,100.0,0.0,A,75.03694334824894,B,,,,,,,,,
173620,2021,Not Submitted,226000.0,1275.39040300557,,1.0,0.0,,8905733.271479169,408214.4455889157,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,95.61717052758571,93.943661971831,A,1676,14.285714285714285,6.0,F,,,"[{""building_id"": ""3609"", ""weight"": 0.5024, ""building_name"": ""Building 3609""}, {""building_id"": ""903"", ""weight"": 0.2488, ""building_name"": ""Building 903""}, {""building_id"": ""9292"", ""weight"": 0.2488, ""building_name"": ""Building 9292""}]","[{""building_id"": ""3609"", ""weight"": 0.52747, ""building_name"": ""Building 3609""}, {""building_id"": ""9292"", ""weight"": 0.26122, ""building_name"": ""Building 9292""}, {""building_id"": ""952"", ""weight"": 0.21131, ""building_name"": ""Building 952""}]","[{""building_id"": ""3609"", ""weight"": 0.5024, ""building_name"": ""Building 3609""}, {""building_id"": ""903"", ""weight"": 0.2488, ""building_name"": ""Building 903""}, {""building_id"": ""9292"", ""weight"": 0.2488, ""building_name"": ""Building 9292""}]","[{""building_id"": ""3609"", ""weight"": 0.5024}, {""building_id"": ""903"", ""weight"": 0.2488}, {""building_id"": ""9292"", ""weight"": 0.2488}]","[{""building_id"": ""3609"", ""weight"": 0.52747}, {""building_id"": ""9292"", ""weight"": 0.26122}, {""building_id"": ""952"", ""weight"": 0.21131}]","[{""building_id"": ""3609"", ""weight"": 0.5024}, {""building_id"": ""903"", ""weight"": 0.2488}, {""building_id"": ""9292"", ""weight"": 0.2488}]","[{""building_id"": ""3609"", ""weight"": 0.5024}, {""building_id"": ""903"", ""weight"": 0.2488}, {""building_id"": ""9292"", ""weight"": 0.2488}]","[{""building_id"": ""3609"", ""weight"": 0.52747}, {""building_id"": ""9292"", ""weight"": 0.26122}, {""building_id"": ""952"", ""weight"": 0.21131}]","[{""building_id"": ""3609"", ""weight"": 0.5024}, {""building_id"": ""903"", ""weight"": 0.2488}, {""building_id"": ""9292"", ""weight"": 0.2488}]"
251946,2021,Submitted,399022.0,2989.3,7.5,1.0,1.0,16.0,14220243.6,18041800.1,0.0,0.0,,80.9,147.3,85.6,151.1,,33.56779992184447,D,44.077318015659365,64.30985915492958,B,2968,88.88888888888889,1.0,A,51.39673251178296,C,,,,,,,,,
252020,2021,Submitted,162540.0,938.3,5.8,1.0,4.0,85.0,3232719.5,8973293.5,0.0,0.0,,75.1,113.7,81.0,118.3,,61.50840171942165,B,26.48464736191908,31.83098591549296,D,2989,100.0,0.0,A,53.486595225908005,C,,,,,,,,,
254373,2021,Submitted,81767.0,586.9,7.8,1.0,1.0,19.0,2175941.2,5198468.0,0.0,0.0,,98.3,154.0,102.1,157.7,,29.855412270418128,D,29.50665119044384,38.394366197183096,D,3287,100.0,0.0,A,40.2854526140823,C,,,,,,,,,
221751,2021,Not Submitted,302000.0,1026.8273140062597,,1.0,0.0,,5309490.474541696,4869927.074101478,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,52.15907933012733,74.64788732394366,B,2015,87.5,1.0,A,,,"[{""building_id"": ""1305"", ""weight"": 0.3962, ""building_name"": ""Building 1305""}, {""building_id"": ""7595"", ""weight"": 0.39556, ""building_name"": ""Building 7595""}, {""building_id"": ""1080"", ""weight"": 0.20824, ""building_name"": ""Building 1080""}]","[{""building_id"": ""1305"", ""weight"": 0.3962, ""building_name"": ""Building 1305""}, {""building_id"": ""7595"", ""weight"": 0.39556, ""building_name"": ""Building 7595""}, {""building_id"": ""1080"", ""weight"": 0.20824, ""building_name"": ""Building 1080""}]","[{""building_id"": ""1305"", ""weight"": 0.3962, ""building_name"": ""Building 1305""}, {""building_id"": ""7595"", ""weight"": 0.39556, ""building_name"": ""Building 7595""}, {""building_id"": ""1080"", ""weight"": 0.20824, ""building_name"": ""Building 1080""}]","[{""building_id"": ""1305"", ""weight"": 0.3962}, {""building_id"": ""7595"", ""weight"": 0.39556}, {""building_id"": ""1080"", ""weight"": 0.20824}]","[{""building_id"": ""1305"", ""weight"": 0.3962}, {""building_id"": ""7595"", ""weight"": 0.39556}, {""building_id"": ""1080"", ""weight"": 0.20824}]","[{""building_id"": ""1305"", ""weight"": 0.3962}, {""building_id"": ""7595"", ""weight"": 0.39556}, {""building_id"": ""1080"", ""weight"": 0.20824}]","[{""building_id"": ""1305"", ""weight"": 0.3962}, {""building_id"": ""7595"", ""weight"": 0.39556}, {""building_id"": ""1080"", ""weight"": 0.20824}]","[{""building_id"": ""1305"", ""weight"": 0.3962}, {""building_id"": ""7595"", ""weight"": 0.39556}, {""building_id"": ""1080"", ""weight"": 0.20824}]","[{""building_id"": ""1305"", ""weight"": 0.3962}, {""building_id"": ""7595"", ""weight"": 0.39556}, {""building_id"": ""1080"", ""weight"": 0.20824}]"
251384,2021,Exempt,52579.0,428.2331565244501,,1.0,,,1379842.586974292,3969134.744259068,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,25.79638128053405,30.56338028169014,D,2525,87.5,1.0,A,,,"[{""building_id"": ""596"", ""weight"": 0.4389, ""building_name"": ""Building 596""}, {""building_id"": ""1734"", ""weight"": 0.41442, ""building_name"": ""Building 1734""}, {""building_id"": ""18249"", ""weight"": 0.14668, ""building_name"": ""Building 18249""}]","[{""building_id"": ""596"", ""weight"": 0.4389, ""building_name"": ""Building 596""}, {""building_id"": ""1734"", ""weight"": 0.41442, ""building_name"": ""Building 1734""}, {""building_id"": ""18249"", ""weight"": 0.14668, ""building_name"": ""Building 18249""}]","[{""building_id"": ""596"", ""weight"": 0.4389, ""building_name"": ""Building 596""}, {""building_id"": ""1734"", ""weight"": 0.41442, ""building_name"": ""Building 1734""}, {""building_id"": ""18249"", ""weight"": 0.14668, ""building_name"": ""Building 18249""}]","[{""building_id"": ""596"", ""weight"": 0.4389}, {""building_id"": ""1734"", ""weight"": 0.41442}, {""building_id"": ""18249"", ""weight"": 0.14668}]","[{""building_id"": ""596"", ""weight"": 0.4389}, {""building_id"": ""1734"", ""weight"": 0.41442}, {""building_id"": ""18249"", ""weight"": 0.14668}]","[{""building_id"": ""596"", ""weight"": 0.4389}, {""building_id"": ""1734"", ""weight"": 0.41442}, {""building_id"": ""18249"", ""weight"": 0.14668}]","[{""building_id"": ""596"", ""weight"": 0.4389}, {""building_id"": ""1734"", ""weight"": 0.41442}, {""building_id"": ""18249"", ""weight"": 0.14668}]","[{""building_id"": ""596"", ""weight"": 0.4389}, {""building_id"": ""1734"", ""weight"": 0.41442}, {""building_id"": ""18249"", ""weight"": 0.14668}]","[{""building_id"": ""596"", ""weight"": 0.4389}, {""building_id"": ""1734"", ""weight"": 0.41442}, {""building_id"": ""18249"", ""weight"": 0.14668}]"
255947,2021,Submitted,218875.0,707.1,4.0,1.0,3.5,73.0,3144496.5,4856160.3,0.0,0.0,,44.7,77.7,45.8,78.3,,89.52715904650253,A,39.30297947538507,56.45070422535211,C,3405,100.0,0.0,A,77.34386121339212,B,,,,,,,,,
124699,2021,Not Submitted,82592.0,619.2726711268497,,,0.0,,2316003.1385521307,5278165.297691805,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,30.497126288360576,40.33802816901409,C,872,0.0,6.0,F,,,"[{""building_id"": ""5256"", ""weight"": 0.35411, ""building_name"": ""Building 5256""}, {""building_id"": ""4841"", ""weight"": 0.32846, ""building_name"": ""Building 4841""}, {""building_id"": ""174"", ""weight"": 0.31743, ""building_name"": ""Building 174""}]","[{""building_id"": ""5256"", ""weight"": 0.35756, ""building_name"": ""Building 5256""}, {""building_id"": ""4841"", ""weight"": 0.33165, ""building_name"": ""Building 4841""}, {""building_id"": ""20968"", ""weight"": 0.31079, ""building_name"": ""Building 20968""}]","[{""building_id"": ""4841"", ""weight"": 0.34845, ""building_name"": ""Building 4841""}, {""building_id"": ""174"", ""weight"": 0.33675, ""building_name"": ""Building 174""}, {""building_id"": ""3971"", ""weight"": 0.31479, ""building_name"": ""Building 3971""}]","[{""building_id"": ""5256"", ""weight"": 0.35411}, {""building_id"": ""4841"", ""weight"": 0.32846}, {""building_id"": ""174"", ""weight"": 0.31743}]","[{""building_id"": ""5256"", ""weight"": 0.35756}, {""building_id"": ""4841"", ""weight"": 0.33165}, {""building_id"": ""20968"", ""weight"": 0.31079}]","[{""building_id"": ""4841"", ""weight"": 0.34845}, {""building_id"": ""174"", ""weight"": 0.33675}, {""building_id"": ""3971"", ""weight"": 0.31479}]","[{""building_id"": ""5256"", ""weight"": 0.35411}, {""building_id"": ""4841"", ""weight"": 0.32846}, {""building_id"": ""174"", ""weight"": 0.31743}]","[{""building_id"": ""5256"", ""weight"": 0.35756}, {""building_id"": ""4841"", ""weight"": 0.33165}, {""building_id"": ""20968"", ""weight"": 0.31079}]","[{""building_id"": ""4841"", ""weight"": 0.34845}, {""building_id"": ""174"", ""weight"": 0.33675}, {""building_id"": ""3971"", ""weight"": 0.31479}]"
251739,2021,Submitted,205094.0,1846.7,9.0,1.0,1.0,21.0,9621038.2,8897050.5,0.0,0.0,,90.3,176.9,93.2,177.0,,19.656115670183667,F,51.95481216158123,74.28169014084507,B,2857,88.88888888888889,1.0,A,48.42962278031875,C,,,,,,,,,
162258,2021,Not Submitted,78900.0,800.4366176053071,,1.0,0.0,,3654407.589954697,3820921.325007477,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,48.88624475961522,71.15492957746478,B,1473,25.0,6.0,D,,,"[{""building_id"": ""20080"", ""weight"": 0.36909, ""building_name"": ""Building 20080""}, {""building_id"": ""5046"", ""weight"": 0.31557, ""building_name"": ""Building 5046""}, {""building_id"": ""6885"", ""weight"": 0.31534, ""building_name"": ""Building 6885""}]","[{""building_id"": ""20080"", ""weight"": 0.36909, ""building_name"": ""Building 20080""}, {""building_id"": ""5046"", ""weight"": 0.31557, ""building_name"": ""Building 5046""}, {""building_id"": ""6885"", ""weight"": 0.31534, ""building_name"": ""Building 6885""}]","[{""building_id"": ""20080"", ""weight"": 0.36909, ""building_name"": ""Building 20080""}, {""building_id"": ""5046"", ""weight"": 0.31557, ""building_name"": ""Building 5046""}, {""building_id"": ""6885"", ""weight"": 0.31534, ""building_name"": ""Building 6885""}]","[{""building_id"": ""20080"", ""weight"": 0.36909}, {""building_id"": ""5046"", ""weight"": 0.31557}, {""building_id"": ""6885"", ""weight"": 0.31534}]","[{""building_id"": ""20080"", ""weight"": 0.36909}, {""building_id"": ""5046"", ""weight"": 0.31557}, {""building_id"": ""6885"", ""weight"": 0.31534}]","[{""building_id"": ""20080"", ""weight"": 0.36909}, {""building_id"": ""5046"", ""weight"": 0.31557}, {""building_id"": ""6885"", ""weight"": 0.31534}]","[{""building_id"": ""20080"", ""weight"": 0.36909}, {""building_id"": ""5046"", ""weight"": 0.31557}, {""building_id"": ""6885"", ""weight"": 0.31534}]","[{""building_id"": ""20080"", ""weight"": 0.36909}, {""building_id"": ""5046"", ""weight"": 0.31557}, {""building_id"": ""6885"", ""weight"": 0.31534}]","[{""building_id"": ""20080"", ""weight"": 0.36909}, {""building_id"": ""5046"", ""weight"": 0.31557}, {""building_id"": ""6885"", ""weight"": 0.31534}]"
238049,2021,Submitted,245715.0,1272.8,7.7,1.0,2.0,42.0,5482633.6,9219564.4,0.0,0.0,,89.5,152.4,93.7,156.0,,30.75420085971082,D,37.29125128093092,53.43661971830986,C,2089,100.0,0.0,A,46.75174831717936,C,,,,,,,,,
256616,2021,Submitted,247000.0,1087.0,5.2,1.0,3.5,78.0,4571203.1,8172397.6,0.0,0.0,,61.0,102.3,64.1,104.4,,72.33294255568582,B,35.870576986926466,50.563380281690144,C,3525,100.0,0.0,A,66.39182339051897,B,,,,,,,,,
252077,2021,Submitted,85400.0,936.9333294493672,,,0.0,,0.0,0.0,0.0,0.0,,,,,,TotalGHGEmissions,,,0.0,3.352112676056338,F,3039,66.66666666666666,3.0,B,,,,,"[{""building_id"": ""6088"", ""weight"": 0.33867, ""building_name"": ""Building 6088""}, {""building_id"": ""4354"", ""weight"": 0.3308, ""building_name"": ""Building 4354""}, {""building_id"": ""9056"", ""weight"": 0.33053, ""building_name"": ""Building 9056""}]",,,"[{""building_id"": ""6088"", ""weight"": 0.33867}, {""building_id"": ""4354"", ""weight"": 0.3308}, {""building_id"": ""9056"", ""weight"": 0.33053}]",,,"[{""building_id"": ""6088"", ""weight"": 0.33867}, {""building_id"": ""4354"", ""weight"": 0.3308}, {""building_id"": ""9056"", ""weight"": 0.33053}]"
102270,2021,Submitted,50000.0,432.8,8.7,1.0,1.5,37.0,1501576.8,4109745.3,0.0,0.0,,112.2,170.4,118.8,175.3,,21.18014849550605,D,26.759768433182625,32.47887323943662,D,259,75.0,2.0,B,31.08162354352768,D,,,,,,,,,
105478,2021,Submitted,147000.0,1105.4,7.5,1.0,2.5,53.0,1743941.4,16122974.6,0.0,0.0,,121.5,148.4,133.1,160.4,,33.56779992184447,D,9.76072983160608,5.633802816901409,F,485,87.5,1.0,A,27.7874210876828,D,,,,,,,,,
101987,2021,Submitted,464592.0,3661.5,7.9,1.0,2.5,58.0,25636191.7,0.0,0.0,0.0,,55.2,154.5,57.5,161.1,,28.48769050410316,D,100.0,99.943661971831,A,240,100.0,0.0,A,64.22131004078398,B,,,,,,,,,
256794,2021,Exempt,50000.0,498.0037568405437,,,,,2848620.5942879724,1648067.9565991731,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,63.34929720062495,84.59154929577466,A,3607,100.0,0.0,A,,,"[{""building_id"": ""27114"", ""weight"": 0.4013, ""building_name"": ""Building 27114""}, {""building_id"": ""3558"", ""weight"": 0.3078, ""building_name"": ""Building 3558""}, {""building_id"": ""2698"", ""weight"": 0.2909, ""building_name"": ""Building 2698""}]","[{""building_id"": ""27114"", ""weight"": 0.4013, ""building_name"": ""Building 27114""}, {""building_id"": ""3558"", ""weight"": 0.3078, ""building_name"": ""Building 3558""}, {""building_id"": ""2698"", ""weight"": 0.2909, ""building_name"": ""Building 2698""}]","[{""building_id"": ""27114"", ""weight"": 0.4013, ""building_name"": ""Building 27114""}, {""building_id"": ""3558"", ""weight"": 0.3078, ""building_name"": ""Building 3558""}, {""building_id"": ""2698"", ""weight"": 0.2909, ""building_name"": ""Building 2698""}]","[{""building_id"": ""27114"", ""weight"": 0.4013}, {""building_id"": ""3558"", ""weight"": 0.3078}, {""building_id"": ""2698"", ""weight"": 0.2909}]","[{""building_id"": ""27114"", ""weight"": 0.4013}, {""building_id"": ""3558"", ""weight"": 0.3078}, {""building_id"": ""2698"", ""weight"": 0.2909}]","[{""building_id"": ""27114"", ""weight"": 0.4013}, {""building_id"": ""3558"", ""weight"": 0.3078}, {""building_id"": ""2698"", ""weight"": 0.2909}]","[{""building_id"": ""27114"", ""weight"": 0.4013}, {""building_id"": ""3558"", ""weight"": 0.3078}, {""building_id"": ""2698"", ""weight"": 0.2909}]","[{""building_id"": ""27114"", ""weight"": 0.4013}, {""building_id"": ""3558"", ""weight"": 0.3078}, {""building_id"": ""2698"", ""weight"": 0.2909}]","[{""building_id"": ""27114"", ""weight"": 0.4013}, {""building_id"": ""3558"", ""weight"": 0.3078}, {""building_id"": ""2698"", ""weight"": 0.2909}]"
256727,2021,Submitted,129646.0,688.8,5.3,1.0,3.5,80.0,3468594.8,3641800.3,0.0,0.0,,54.8,104.4,54.8,104.4,,70.7307542008597,B,48.78202619148407,70.92957746478874,B,3560,100.0,0.0,A,73.73720808634535,B,,,,,,,,,
175676,2021,Not Submitted,90000.0,912.6572041914548,,,0.0,,2525954.8050104734,10390471.31506537,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,19.55614332887649,17.070422535211268,F,1908,0.0,6.0,F,,,"[{""building_id"": ""4457"", ""weight"": 0.46309, ""building_name"": ""Building 4457""}, {""building_id"": ""5097"", ""weight"": 0.31446, ""building_name"": ""Building 5097""}, {""building_id"": ""3722"", ""weight"": 0.22245, ""building_name"": ""Building 3722""}]","[{""building_id"": ""4457"", ""weight"": 0.46309, ""building_name"": ""Building 4457""}, {""building_id"": ""5097"", ""weight"": 0.31446, ""building_name"": ""Building 5097""}, {""building_id"": ""3722"", ""weight"": 0.22245, ""building_name"": ""Building 3722""}]","[{""building_id"": ""4457"", ""weight"": 0.46309, ""building_name"": ""Building 4457""}, {""building_id"": ""5097"", ""weight"": 0.31446, ""building_name"": ""Building 5097""}, {""building_id"": ""3722"", ""weight"": 0.22245, ""building_name"": ""Building 3722""}]","[{""building_id"": ""4457"", ""weight"": 0.46309}, {""building_id"": ""5097"", ""weight"": 0.31446}, {""building_id"": ""3722"", ""weight"": 0.22245}]","[{""building_id"": ""4457"", ""weight"": 0.46309}, {""building_id"": ""5097"", ""weight"": 0.31446}, {""building_id"": ""3722"", ""weight"": 0.22245}]","[{""building_id"": ""4457"", ""weight"": 0.46309}, {""building_id"": ""5097"", ""weight"": 0.31446}, {""building_id"": ""3722"", ""weight"": 0.22245}]","[{""building_id"": ""4457"", ""weight"": 0.46309}, {""building_id"": ""5097"", ""weight"": 0.31446}, {""building_id"": ""3722"", ""weight"": 0.22245}]","[{""building_id"": ""4457"", ""weight"": 0.46309}, {""building_id"": ""5097"", ""weight"": 0.31446}, {""building_id"": ""3722"", ""weight"": 0.22245}]","[{""building_id"": ""4457"", ""weight"": 0.46309}, {""building_id"": ""5097"", ""weight"": 0.31446}, {""building_id"": ""3722"", ""weight"": 0.22245}]"
